2017-09-08T13:13:30.847+0800 I NETWORK  [conn104] received client metadata from 127.0.0.1:61651 conn104: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:13:39.282+0800 I -        [conn103] end connection 127.0.0.1:61642 (7 connections now open)
2017-09-08T13:13:39.282+0800 I -        [conn104] end connection 127.0.0.1:61651 (7 connections now open)
2017-09-08T13:13:39.875+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61712 #105 (6 connections now open)
2017-09-08T13:13:39.877+0800 I NETWORK  [conn105] received client metadata from 127.0.0.1:61712 conn105: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:13:42.283+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61732 #106 (7 connections now open)
2017-09-08T13:13:42.284+0800 I NETWORK  [conn106] received client metadata from 127.0.0.1:61732 conn106: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:13:55.993+0800 I -        [conn105] end connection 127.0.0.1:61712 (7 connections now open)
2017-09-08T13:13:55.993+0800 I -        [conn106] end connection 127.0.0.1:61732 (7 connections now open)
2017-09-08T13:13:56.476+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61800 #107 (6 connections now open)
2017-09-08T13:13:56.479+0800 I NETWORK  [conn107] received client metadata from 127.0.0.1:61800 conn107: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:14:03.046+0800 I -        [conn107] end connection 127.0.0.1:61800 (6 connections now open)
2017-09-08T13:14:03.521+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61839 #108 (6 connections now open)
2017-09-08T13:14:03.522+0800 I NETWORK  [conn108] received client metadata from 127.0.0.1:61839 conn108: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:14:25.161+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61941 #109 (7 connections now open)
2017-09-08T13:14:25.162+0800 I NETWORK  [conn109] received client metadata from 127.0.0.1:61941 conn109: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:36:39.219+0800 I -        [conn108] end connection 127.0.0.1:61839 (7 connections now open)
2017-09-08T13:36:39.220+0800 I -        [conn109] end connection 127.0.0.1:61941 (6 connections now open)
2017-09-08T13:36:39.683+0800 I -        [conn96] end connection 127.0.0.1:60161 (5 connections now open)
2017-09-08T13:43:51.734+0800 I -        [conn88] end connection 127.0.0.1:64860 (4 connections now open)
2017-09-08T13:43:51.735+0800 I -        [conn89] end connection 127.0.0.1:64862 (3 connections now open)
2017-09-08T13:43:56.934+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54270 #110 (3 connections now open)
2017-09-08T13:43:56.934+0800 I NETWORK  [conn110] received client metadata from 127.0.0.1:54270 conn110: { application: { name: "Robomongo" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 8", architecture: "x86_64", version: "6.2 (build 9200)" } }
2017-09-08T13:43:56.968+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54271 #111 (4 connections now open)
2017-09-08T13:43:56.968+0800 I NETWORK  [conn111] received client metadata from 127.0.0.1:54271 conn111: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3-7-gf394f8c" }, os: { type: "Windows", name: "Microsoft Windows 8", architecture: "x86_64", version: "6.2 (build 9200)" } }
2017-09-08T13:50:02.060+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56016 #112 (5 connections now open)
2017-09-08T13:50:02.061+0800 I NETWORK  [conn112] received client metadata from 127.0.0.1:56016 conn112: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:50:02.088+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56017 #113 (6 connections now open)
2017-09-08T13:50:02.088+0800 I NETWORK  [conn113] received client metadata from 127.0.0.1:56017 conn113: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:50:02.596+0800 I -        [conn113] end connection 127.0.0.1:56017 (6 connections now open)
2017-09-08T13:50:02.596+0800 I -        [conn112] end connection 127.0.0.1:56016 (6 connections now open)
2017-09-08T13:51:58.068+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56568 #114 (5 connections now open)
2017-09-08T13:51:58.069+0800 I NETWORK  [conn114] received client metadata from 127.0.0.1:56568 conn114: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:51:58.081+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56569 #115 (6 connections now open)
2017-09-08T13:51:58.081+0800 I NETWORK  [conn115] received client metadata from 127.0.0.1:56569 conn115: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:51:58.603+0800 I -        [conn115] end connection 127.0.0.1:56569 (6 connections now open)
2017-09-08T13:51:58.603+0800 I -        [conn114] end connection 127.0.0.1:56568 (6 connections now open)
2017-09-08T13:53:18.705+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56925 #116 (5 connections now open)
2017-09-08T13:53:18.706+0800 I NETWORK  [conn116] received client metadata from 127.0.0.1:56925 conn116: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:53:18.718+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56926 #117 (6 connections now open)
2017-09-08T13:53:18.719+0800 I NETWORK  [conn117] received client metadata from 127.0.0.1:56926 conn117: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:53:19.224+0800 I -        [conn117] end connection 127.0.0.1:56926 (6 connections now open)
2017-09-08T13:53:19.224+0800 I -        [conn116] end connection 127.0.0.1:56925 (6 connections now open)
2017-09-08T13:54:14.849+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57175 #118 (5 connections now open)
2017-09-08T13:54:14.850+0800 I NETWORK  [conn118] received client metadata from 127.0.0.1:57175 conn118: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:54:14.858+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57176 #119 (6 connections now open)
2017-09-08T13:54:14.859+0800 I NETWORK  [conn119] received client metadata from 127.0.0.1:57176 conn119: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:54:15.391+0800 I -        [conn119] end connection 127.0.0.1:57176 (6 connections now open)
2017-09-08T13:54:15.391+0800 I -        [conn118] end connection 127.0.0.1:57175 (6 connections now open)
2017-09-08T13:56:06.690+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57685 #120 (5 connections now open)
2017-09-08T13:56:06.691+0800 I NETWORK  [conn120] received client metadata from 127.0.0.1:57685 conn120: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:56:06.699+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:57686 #121 (6 connections now open)
2017-09-08T13:56:06.700+0800 I NETWORK  [conn121] received client metadata from 127.0.0.1:57686 conn121: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T13:56:07.232+0800 I -        [conn121] end connection 127.0.0.1:57686 (6 connections now open)
2017-09-08T13:56:07.232+0800 I -        [conn120] end connection 127.0.0.1:57685 (5 connections now open)
2017-09-08T15:59:33.002+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58566 #122 (5 connections now open)
2017-09-08T15:59:33.005+0800 I NETWORK  [conn122] received client metadata from 127.0.0.1:58566 conn122: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T15:59:33.017+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58567 #123 (6 connections now open)
2017-09-08T15:59:33.018+0800 I NETWORK  [conn123] received client metadata from 127.0.0.1:58567 conn123: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T15:59:33.565+0800 I -        [conn123] end connection 127.0.0.1:58567 (6 connections now open)
2017-09-08T15:59:33.565+0800 I -        [conn122] end connection 127.0.0.1:58566 (6 connections now open)
2017-09-08T15:59:50.878+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58651 #124 (5 connections now open)
2017-09-08T15:59:50.879+0800 I NETWORK  [conn124] received client metadata from 127.0.0.1:58651 conn124: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T15:59:50.892+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:58652 #125 (6 connections now open)
2017-09-08T15:59:50.892+0800 I NETWORK  [conn125] received client metadata from 127.0.0.1:58652 conn125: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T15:59:51.422+0800 I -        [conn125] end connection 127.0.0.1:58652 (6 connections now open)
2017-09-08T15:59:51.423+0800 I -        [conn124] end connection 127.0.0.1:58651 (5 connections now open)
2017-09-08T16:01:34.676+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59122 #126 (5 connections now open)
2017-09-08T16:01:34.677+0800 I NETWORK  [conn126] received client metadata from 127.0.0.1:59122 conn126: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:01:34.693+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59124 #127 (6 connections now open)
2017-09-08T16:01:34.693+0800 I NETWORK  [conn127] received client metadata from 127.0.0.1:59124 conn127: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:01:35.223+0800 I -        [conn127] end connection 127.0.0.1:59124 (6 connections now open)
2017-09-08T16:01:35.223+0800 I -        [conn126] end connection 127.0.0.1:59122 (6 connections now open)
2017-09-08T16:02:23.399+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59334 #128 (5 connections now open)
2017-09-08T16:02:23.401+0800 I NETWORK  [conn128] received client metadata from 127.0.0.1:59334 conn128: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:02:23.946+0800 I -        [conn128] end connection 127.0.0.1:59334 (5 connections now open)
2017-09-08T16:03:52.321+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59863 #129 (5 connections now open)
2017-09-08T16:03:52.322+0800 I NETWORK  [conn129] received client metadata from 127.0.0.1:59863 conn129: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:03:52.334+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59864 #130 (6 connections now open)
2017-09-08T16:03:52.335+0800 I NETWORK  [conn130] received client metadata from 127.0.0.1:59864 conn130: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:03:52.866+0800 I -        [conn130] end connection 127.0.0.1:59864 (6 connections now open)
2017-09-08T16:03:52.866+0800 I -        [conn129] end connection 127.0.0.1:59863 (6 connections now open)
2017-09-08T16:05:10.995+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60360 #131 (5 connections now open)
2017-09-08T16:05:10.996+0800 I NETWORK  [conn131] received client metadata from 127.0.0.1:60360 conn131: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:05:11.009+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60361 #132 (6 connections now open)
2017-09-08T16:05:11.009+0800 I NETWORK  [conn132] received client metadata from 127.0.0.1:60361 conn132: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:05:11.535+0800 I -        [conn132] end connection 127.0.0.1:60361 (6 connections now open)
2017-09-08T16:05:11.535+0800 I -        [conn131] end connection 127.0.0.1:60360 (6 connections now open)
2017-09-08T16:05:41.752+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60504 #133 (5 connections now open)
2017-09-08T16:05:41.752+0800 I NETWORK  [conn133] received client metadata from 127.0.0.1:60504 conn133: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:05:41.765+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60505 #134 (6 connections now open)
2017-09-08T16:05:41.765+0800 I NETWORK  [conn134] received client metadata from 127.0.0.1:60505 conn134: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:05:42.288+0800 I -        [conn134] end connection 127.0.0.1:60505 (6 connections now open)
2017-09-08T16:05:42.288+0800 I -        [conn133] end connection 127.0.0.1:60504 (6 connections now open)
2017-09-08T16:06:07.587+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60618 #135 (5 connections now open)
2017-09-08T16:06:07.596+0800 I NETWORK  [conn135] received client metadata from 127.0.0.1:60618 conn135: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:06:07.603+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60619 #136 (6 connections now open)
2017-09-08T16:06:07.603+0800 I NETWORK  [conn136] received client metadata from 127.0.0.1:60619 conn136: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:06:08.140+0800 I -        [conn136] end connection 127.0.0.1:60619 (6 connections now open)
2017-09-08T16:06:08.141+0800 I -        [conn135] end connection 127.0.0.1:60618 (6 connections now open)
2017-09-08T16:07:01.201+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60864 #137 (5 connections now open)
2017-09-08T16:07:01.202+0800 I NETWORK  [conn137] received client metadata from 127.0.0.1:60864 conn137: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:07:01.215+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:60865 #138 (6 connections now open)
2017-09-08T16:07:01.215+0800 I NETWORK  [conn138] received client metadata from 127.0.0.1:60865 conn138: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:07:01.735+0800 I -        [conn138] end connection 127.0.0.1:60865 (6 connections now open)
2017-09-08T16:07:01.736+0800 I -        [conn137] end connection 127.0.0.1:60864 (5 connections now open)
2017-09-08T16:08:48.697+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61357 #139 (5 connections now open)
2017-09-08T16:08:48.699+0800 I NETWORK  [conn139] received client metadata from 127.0.0.1:61357 conn139: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:08:48.712+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61358 #140 (6 connections now open)
2017-09-08T16:08:48.713+0800 I NETWORK  [conn140] received client metadata from 127.0.0.1:61358 conn140: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:08:49.240+0800 I -        [conn140] end connection 127.0.0.1:61358 (6 connections now open)
2017-09-08T16:08:49.241+0800 I -        [conn139] end connection 127.0.0.1:61357 (6 connections now open)
2017-09-08T16:09:50.586+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61713 #141 (5 connections now open)
2017-09-08T16:09:50.587+0800 I NETWORK  [conn141] received client metadata from 127.0.0.1:61713 conn141: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:09:50.602+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:61714 #142 (6 connections now open)
2017-09-08T16:09:50.603+0800 I NETWORK  [conn142] received client metadata from 127.0.0.1:61714 conn142: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:09:51.123+0800 I -        [conn142] end connection 127.0.0.1:61714 (6 connections now open)
2017-09-08T16:09:51.123+0800 I -        [conn141] end connection 127.0.0.1:61713 (6 connections now open)
2017-09-08T16:11:44.956+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62313 #143 (5 connections now open)
2017-09-08T16:11:44.960+0800 I NETWORK  [conn143] received client metadata from 127.0.0.1:62313 conn143: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:11:44.975+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:62314 #144 (6 connections now open)
2017-09-08T16:11:44.975+0800 I NETWORK  [conn144] received client metadata from 127.0.0.1:62314 conn144: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:11:45.497+0800 I -        [conn144] end connection 127.0.0.1:62314 (6 connections now open)
2017-09-08T16:11:45.497+0800 I -        [conn143] end connection 127.0.0.1:62313 (6 connections now open)
2017-09-08T16:14:50.535+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63353 #145 (5 connections now open)
2017-09-08T16:14:50.537+0800 I NETWORK  [conn145] received client metadata from 127.0.0.1:63353 conn145: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:14:50.550+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:63354 #146 (6 connections now open)
2017-09-08T16:14:50.550+0800 I NETWORK  [conn146] received client metadata from 127.0.0.1:63354 conn146: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:14:51.066+0800 I -        [conn146] end connection 127.0.0.1:63354 (6 connections now open)
2017-09-08T16:14:51.066+0800 I -        [conn145] end connection 127.0.0.1:63353 (6 connections now open)
2017-09-08T16:18:53.303+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64630 #147 (5 connections now open)
2017-09-08T16:18:53.320+0800 I NETWORK  [conn147] received client metadata from 127.0.0.1:64630 conn147: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:18:53.324+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64631 #148 (6 connections now open)
2017-09-08T16:18:53.325+0800 I NETWORK  [conn148] received client metadata from 127.0.0.1:64631 conn148: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:18:53.861+0800 I -        [conn148] end connection 127.0.0.1:64631 (6 connections now open)
2017-09-08T16:18:53.862+0800 I -        [conn147] end connection 127.0.0.1:64630 (5 connections now open)
2017-09-08T16:19:23.146+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64776 #149 (5 connections now open)
2017-09-08T16:19:23.166+0800 I NETWORK  [conn149] received client metadata from 127.0.0.1:64776 conn149: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:19:23.167+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64777 #150 (6 connections now open)
2017-09-08T16:19:23.169+0800 I NETWORK  [conn150] received client metadata from 127.0.0.1:64777 conn150: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:19:23.688+0800 I -        [conn150] end connection 127.0.0.1:64777 (6 connections now open)
2017-09-08T16:19:23.688+0800 I -        [conn149] end connection 127.0.0.1:64776 (6 connections now open)
2017-09-08T16:19:44.056+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64874 #151 (5 connections now open)
2017-09-08T16:19:44.068+0800 I NETWORK  [conn151] received client metadata from 127.0.0.1:64874 conn151: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:19:44.079+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64875 #152 (6 connections now open)
2017-09-08T16:19:44.079+0800 I NETWORK  [conn152] received client metadata from 127.0.0.1:64875 conn152: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:19:44.591+0800 I -        [conn152] end connection 127.0.0.1:64875 (6 connections now open)
2017-09-08T16:19:44.591+0800 I -        [conn151] end connection 127.0.0.1:64874 (6 connections now open)
2017-09-08T16:19:57.921+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64942 #153 (5 connections now open)
2017-09-08T16:19:57.923+0800 I NETWORK  [conn153] received client metadata from 127.0.0.1:64942 conn153: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:19:57.937+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:64943 #154 (6 connections now open)
2017-09-08T16:19:57.937+0800 I NETWORK  [conn154] received client metadata from 127.0.0.1:64943 conn154: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:19:58.474+0800 I -        [conn154] end connection 127.0.0.1:64943 (6 connections now open)
2017-09-08T16:19:58.475+0800 I -        [conn153] end connection 127.0.0.1:64942 (5 connections now open)
2017-09-08T16:24:27.998+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49849 #155 (5 connections now open)
2017-09-08T16:24:27.999+0800 I NETWORK  [conn155] received client metadata from 127.0.0.1:49849 conn155: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:24:28.558+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49851 #156 (6 connections now open)
2017-09-08T16:24:28.559+0800 I NETWORK  [conn156] received client metadata from 127.0.0.1:49851 conn156: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:24:36.400+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49891 #157 (7 connections now open)
2017-09-08T16:24:36.401+0800 I NETWORK  [conn157] received client metadata from 127.0.0.1:49891 conn157: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:24:36.416+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:49892 #158 (8 connections now open)
2017-09-08T16:24:36.417+0800 I NETWORK  [conn158] received client metadata from 127.0.0.1:49892 conn158: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:24:36.944+0800 I -        [conn158] end connection 127.0.0.1:49892 (8 connections now open)
2017-09-08T16:24:36.945+0800 I -        [conn157] end connection 127.0.0.1:49891 (7 connections now open)
2017-09-08T16:25:29.111+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:50137 #159 (7 connections now open)
